Sample,X,Y,Z
314,0.4421,-0.2871,-1.0911
315,-0.0762,-0.3120,-0.8638
316,-0.4741,0.5952,-0.6731
317,-0.1113,-0.0740,-1.1653
318,0.1677,-0.4338,-1.1897
319,0.3533,-0.4407,-1.0061
320,0.1572,0.1863,-0.7632
321,-0.0889,0.3159,-0.9475
322,0.1592,-0.0300,-1.1958
323,0.3721,-0.5571,-1.2183
324,0.1382,-0.2046,-1.0464
325,-0.0586,0.1135,-0.8381
326,-0.0430,0.0459,-0.9653
327,0.0911,-0.2468,-1.1047
328,0.0686,-0.2532,-1.0813
329,-0.1716,0.0251,-1.0383
330,0.0635,0.2964,-0.9075
331,0.2898,-0.3118,-0.8948
332,0.1597,-0.6047,-1.1565
333,-0.1675,0.2153,-0.9934
334,0.0164,0.0042,-1.1633
335,0.2847,-0.0986,-1.0747
336,0.4460,-0.2637,-1.0364
337,0.1882,-0.1428,-1.0266
338,-0.1660,0.0920,-1.0571
339,0.2114,0.2002,-1.0728
340,0.1621,-0.4761,-1.1030
341,0.0840,-0.1135,-1.1724
342,-0.0046,-0.0488,-1.0208
343,0.0349,0.0540,-1.0200
344,0.1638,-0.0969,-1.0735
345,0.1267,-0.1936,-1.0305
346,-0.0803,-0.0586,-1.0483
347,-0.0457,0.0569,-0.9465
348,0.1042,0.0139,-0.9924
349,0.1812,-0.2888,-1.0464
350,0.2935,-0.1050,-0.9956
351,0.3542,-0.1731,-0.9221
352,0.0271,-0.2405,-1.0618
353,-0.3098,0.1138,-0.9683
354,-0.0522,0.1841,-1.0764
355,0.2737,-0.4333,-1.1487
356,0.3445,-0.2053,-1.0530
357,0.1123,-0.0039,-0.9917
358,-0.1633,0.1003,-0.9917
359,0.0610,-0.0427,-1.1421
360,0.2026,-0.2739,-1.0454
361,0.0459,-0.2456,-1.0894
362,-0.1375,0.0010,-0.8706
363,-0.1787,-0.0886,-0.8530
364,0.2993,0.0884,-1.1040
365,0.6667,-0.2314,-1.1135
366,0.0916,-0.5386,-1.1733
367,-0.3831,0.5740,-0.7583
368,-0.0593,0.0122,-1.0874
369,0.2761,-0.3643,-1.1829
370,0.4900,-0.3948,-1.0764
371,0.1667,-0.1721,-0.8352
372,-0.2681,0.2573,-0.9631
373,0.1055,0.2517,-1.1577
374,0.2200,-0.5256,-1.2375
375,0.1089,-0.2190,-1.0422
376,-0.0178,-0.1633,-0.8354
377,-0.0791,0.2061,-0.9495
378,-0.1326,-0.0210,-1.0835
379,0.1619,-0.2300,-1.1548
380,0.2979,-0.1135,-1.0298
381,0.1165,-0.2305,-0.7075
382,-0.2007,-0.0762,-0.9084
383,-0.3586,0.2336,-1.0630
384,0.1016,-0.1262,-1.2629
385,0.4436,-0.5344,-1.1809
386,0.3735,-0.0122,-0.8247
387,0.0007,0.0674,-0.8723
388,-0.1167,0.1274,-1.2180
389,0.0898,-0.1538,-1.2476
390,0.2449,-0.3752,-1.1282
391,0.1948,-0.0630,-0.9517
392,-0.0701,0.0249,-0.7749
393,0.2039,0.0081,-1.1018
394,0.2556,-0.2952,-1.0090
395,-0.0898,-0.3606,-1.0979
396,-0.3970,0.4907,-0.8059
397,0.0530,0.1025,-1.0081
398,0.3669,-0.5696,-1.1262
399,0.2856,-0.3794,-1.0532
400,-0.0488,-0.0068,-0.8811
401,-0.1978,0.3628,-1.0334
402,0.2239,0.0491,-1.0454
403,0.3521,-0.5464,-1.1802
404,0.2034,-0.2026,-1.1558
405,-0.0798,0.1145,-0.9016
406,0.0139,0.0227,-1.0266
407,0.2161,-0.1182,-1.0198
408,0.0735,-0.2988,-1.1301
409,0.0029,0.0334,-1.0559
410,0.2898,0.1470,-0.9954
411,0.1191,-0.6294,-1.0337
412,-0.2649,-0.0015,-0.9448
413,-0.2119,0.0967,-0.9741
414,0.1428,-0.1692,-1.0442
415,0.3423,-0.1353,-1.0288
416,0.2805,-0.1533,-0.9858
417,-0.0906,0.0981,-0.9651
418,0.1763,0.0955,-1.1216
419,0.3528,-0.2483,-1.0764
420,0.2510,-0.2297,-1.1538
421,0.0366,-0.1548,-1.0210
422,-0.0537,0.0884,-0.9595
423,0.0994,-0.0334,-1.0920
424,0.3501,-0.1333,-1.0894
425,0.2546,-0.2976,-1.0481
426,-0.1304,-0.1172,-1.0159
427,-0.4106,0.3472,-0.8479
428,0.0190,-0.1282,-1.0483
429,0.2686,-0.4224,-1.1470
430,0.2349,-0.2761,-0.9360
431,-0.1140,0.1394,-0.7690
432,-0.1233,0.2427,-0.9807
433,0.1265,-0.1021,-1.1157
434,0.2039,-0.4761,-1.1431
435,0.0796,-0.1887,-0.9153
436,-0.0564,0.0134,-0.8928
437,0.0186,0.0505,-1.1001
438,0.1770,-0.2019,-1.2180
439,0.1707,-0.2239,-1.0940
440,0.0449,-0.0217,-0.9260
441,0.0798,0.1714,-0.9465
442,0.2390,-0.1128,-1.1497
443,0.3462,-0.3911,-1.1274
444,-0.1868,-0.4448,-0.9478
445,-0.2368,0.4771,-0.7942
446,0.0354,0.1030,-1.0051
447,0.1453,-0.4690,-1.2122
448,0.2380,-0.2683,-1.1135
449,-0.0435,-0.0684,-0.8225
450,-0.1118,0.2415,-0.9543
451,0.2039,-0.0959,-1.0999
452,0.2229,-0.4614,-1.2778
453,0.0798,-0.0396,-1.0647
454,0.0186,0.1462,-0.7952
455,0.0698,-0.0583,-0.9751
456,0.2046,-0.2292,-1.1616
457,-0.0769,-0.2551,-1.1252
458,-0.1067,0.0903,-1.0217
459,0.1614,0.2036,-0.8528
460,0.2251,-0.5552,-0.9976
461,-0.1140,-0.2778,-1.0737
462,-0.2788,0.2605,-0.9321
463,0.0049,-0.0256,-1.0618
464,0.2644,-0.1799,-1.0764
465,0.4165,-0.2710,-1.0806
466,0.2244,-0.1709,-0.9924
467,0.4988,0.2578,-1.0725
468,0.7847,-0.0503,-1.0659
469,0.8774,-0.0706,-1.0923
470,1.1831,-0.1396,-1.0962
471,1.1138,-0.1606,-0.8813
472,1.0095,-0.0073,-0.7610
473,0.8237,-0.3804,-0.8931
474,0.3223,-0.1619,-1.1975
475,0.2603,0.0984,-1.1226
476,0.5200,-0.0884,-1.0630
477,0.6648,-0.4329,-1.0471
478,0.5271,-0.2493,-1.0090
479,0.3198,0.0684,-1.0005
480,0.3718,0.0654,-1.0999
481,0.6021,-0.0376,-1.0474
482,0.5942,-0.3306,-1.0903
483,0.6208,0.0483,-0.9866
484,0.6606,-0.0056,-0.9106
485,0.7522,-0.0332,-1.0051
486,0.8035,0.0022,-1.0471
487,0.5083,-0.1150,-1.0259
488,0.4900,-0.0374,-0.9768
489,0.6812,-0.0120,-1.0415
490,0.5066,-0.1650,-1.0491
491,0.5085,-0.2339,-1.1155
492,0.4900,-0.1003,-0.9583
493,0.6501,-0.1633,-1.0540
494,0.6628,0.2261,-1.1116
495,0.5569,-0.1443,-1.0833
496,0.6375,-0.2219,-1.0715
497,0.7957,-0.0938,-0.9602
498,0.5593,-0.1135,-0.9026
499,0.5623,-0.1697,-1.1692
500,0.6160,0.0188,-1.1497
501,0.6433,-0.1780,-1.0286
502,0.7544,-0.3130,-0.9351
503,0.5200,-0.3247,-0.9985
504,0.4968,0.3770,-1.0950
505,0.3542,0.0259,-1.0396
506,0.5847,-0.3147,-0.9973
507,0.7007,-0.3745,-1.0894
508,0.4724,0.4507,-0.9670
509,0.3542,0.1399,-0.9319
510,0.7908,-0.3127,-1.0969
511,0.8015,-0.3997,-1.1096
512,0.4468,0.2869,-0.9829
513,0.3325,0.0603,-0.8726
514,0.5398,-0.2981,-0.9592
515,0.3914,-0.5618,-1.1106
516,-0.1899,-0.0042,-1.0784
517,-0.3938,0.0842,-1.0405
518,-0.0840,-0.0637,-1.0669
519,-0.0239,-0.2241,-1.0679
520,-0.1082,-0.1807,-1.1155
521,-0.1123,0.1265,-1.0100
522,0.0828,0.0681,-0.9634
523,0.1746,-0.0952,-0.9788
524,0.2107,-0.1543,-1.0959
525,0.1624,-0.0942,-1.1096
526,0.1335,-0.0811,-0.9504
527,0.1687,-0.1079,-0.9133
528,0.1067,-0.1045,-1.0249
529,0.0083,-0.0508,-1.1528
530,0.0283,-0.0989,-1.0725
531,0.0623,-0.0361,-0.9504
532,0.0750,-0.0808,-0.9827
533,0.0933,-0.1919,-1.0757
534,0.0955,-0.1531,-1.0774
535,0.0801,-0.0771,-1.0356
536,0.1204,-0.1169,-1.0325
537,0.1323,-0.1577,-1.0249
538,0.0718,-0.1675,-1.0454
539,0.0615,-0.1140,-1.0676
540,0.0984,-0.0593,-1.0452
541,0.0989,-0.0740,-0.9866
542,0.0940,-0.0862,-0.9993
543,0.0562,-0.0720,-1.0305
544,0.0320,-0.0251,-1.0442
545,0.0903,-0.0894,-1.0181
546,0.1387,-0.1575,-1.0090
547,0.0667,-0.0623,-1.0295
548,0.0361,-0.0132,-1.0588
549,0.0732,-0.0847,-1.0540
550,0.1035,-0.1643,-1.0012
551,0.0930,-0.1279,-1.0042
552,0.0520,-0.0818,-1.0393
553,0.0364,-0.0610,-1.0676
554,0.1003,-0.1292,-1.0383
555,0.1348,-0.1658,-1.0022
556,0.0869,-0.1099,-1.0210
557,0.0662,-0.0376,-1.0510
558,0.0935,-0.0857,-1.0591
559,0.1116,-0.1523,-1.0132
560,0.0850,-0.1111,-0.9963
561,0.0615,-0.0569,-1.0227
562,0.0500,-0.0391,-1.0493
563,0.0825,-0.1233,-1.0327
564,0.1157,-0.1431,-1.0229
565,0.0730,-0.1040,-1.0383
566,0.0403,-0.0410,-1.0510
567,0.0706,-0.0742,-1.0432
568,0.1150,-0.1487,-1.0334
569,0.0923,-0.1157,-1.0229
570,0.0547,-0.0356,-1.0288
571,0.0725,-0.0396,-1.0386
572,0.1099,-0.1499,-1.0249
573,0.1116,-0.1702,-1.0110
574,0.0640,-0.0881,-1.0327
575,0.0618,-0.0354,-1.0637
576,0.0957,-0.0979,-1.0452
577,0.1206,-0.1458,-1.0227
578,0.0916,-0.1189,-1.0171
579,0.0652,-0.0547,-1.0256
580,0.0718,-0.0698,-1.0444
581,0.0974,-0.1213,-1.0286
582,0.1069,-0.1257,-1.0093
583,0.0688,-0.0630,-1.0317
584,0.0583,-0.0461,-1.0522
585,0.0889,-0.1162,-1.0444
586,0.1152,-0.1433,-1.0120
587,0.0896,-0.0972,-1.0256
588,0.0513,-0.0281,-1.0415
589,0.0684,-0.0566,-1.0481
590,0.1133,-0.1372,-1.0308
591,0.1104,-0.1455,-1.0012
592,0.0554,-0.0657,-1.0269
593,0.0557,-0.0417,-1.0532
594,0.0979,-0.1340,-1.0579
595,0.1094,-0.1528,-1.0188
596,0.0769,-0.1030,-1.0210
597,0.0659,-0.0461,-1.0491
598,0.0828,-0.0938,-1.0608
599,0.1155,-0.1409,-1.0295
600,0.1050,-0.1367,-0.9976
601,0.0593,-0.0601,-1.0198
