Sample,X,Y,Z
678,0.0886,-0.0750,-1.0432
679,0.1128,-0.1213,-1.0278
680,0.0977,-0.0962,-1.0073
681,0.0583,-0.0371,-1.0327
682,0.0681,-0.0361,-1.0647
683,0.1111,-0.1128,-1.0481
684,0.1208,-0.1436,-1.0120
685,0.0664,-0.0574,-1.0298
686,0.0544,-0.0005,-1.0383
687,0.0896,-0.1011,-1.0464
688,0.1055,-0.1248,-1.0190
689,0.0774,-0.0798,-1.0122
690,0.0513,-0.0195,-1.0298
691,0.0713,-0.0510,-1.0520
692,0.1104,-0.1064,-1.0425
693,0.1121,-0.1064,-1.0090
694,0.0779,-0.0764,-1.0347
695,0.0725,-0.0317,-1.0444
696,0.0879,-0.0771,-1.0552
697,0.1135,-0.1282,-1.0217
698,0.0935,-0.0969,-1.0132
699,0.0547,-0.0237,-1.0288
700,0.0791,-0.0469,-1.0520
701,0.1123,-0.1453,-1.0432
702,0.1111,-0.1086,-1.0034
703,0.0730,-0.0298,-1.0432
704,0.0842,-0.0186,-1.0598
705,0.0959,-0.0935,-1.0325
706,0.1174,-0.1184,-1.0081
707,0.0947,-0.0833,-1.0178
708,0.0437,-0.0298,-1.0305
709,0.0608,-0.0520,-1.0520
710,0.1274,-0.0945,-1.0415
711,0.1155,-0.1230,-1.0132
712,0.0603,-0.0549,-1.0325
713,0.0730,0.0015,-1.0454
714,0.1023,-0.0950,-1.0500
715,0.1038,-0.1250,-1.0249
716,0.0730,-0.0627,-1.0100
717,0.0564,-0.0139,-1.0334
718,0.0720,-0.0767,-1.0432
719,0.1062,-0.1282,-1.0315
720,0.1074,-0.0928,-1.0142
721,0.0640,-0.0532,-1.0383
722,0.0662,-0.0237,-1.0540
723,0.0981,-0.0879,-1.0464
724,0.1086,-0.1240,-1.0120
725,0.0703,-0.0823,-1.0112
726,0.0535,-0.0095,-1.0396
727,0.0681,-0.0693,-1.0571
728,0.0906,-0.1267,-1.0198
729,0.1033,-0.1086,-1.0012
730,0.0762,-0.0464,-1.0415
731,0.0632,-0.0371,-1.0618
732,0.0938,-0.0981,-1.0393
733,0.1233,-0.1238,-1.0120
734,0.0642,-0.0918,-1.0200
735,0.0476,-0.0295,-1.0383
736,0.0759,-0.0845,-1.0415
737,0.1011,-0.1304,-1.0269
738,0.0872,-0.1064,-1.0112
