Sample,X,Y,Z
739,0.0754,-0.0386,-1.0637
740,0.1104,-0.1206,-1.0513
741,0.1028,-0.1431,-1.0090
742,0.0664,-0.0513,-1.0090
743,0.0596,-0.0200,-1.0513
744,0.0793,-0.0967,-1.0500
745,0.1091,-0.1289,-1.0168
746,0.0811,-0.1028,-0.9985
747,0.0527,-0.0310,-1.0327
748,0.0752,-0.0493,-1.0640
749,0.1150,-0.1384,-1.0452
750,0.1135,-0.1223,-1.0063
751,0.0720,-0.0591,-1.0259
752,0.0588,-0.0281,-1.0452
753,0.0903,-0.0920,-1.0500
754,0.1165,-0.1565,-1.0188
755,0.0759,-0.0981,-1.0071
756,0.0425,-0.0173,-1.0256
757,0.0667,-0.0642,-1.0579
758,0.1167,-0.1431,-1.0366
759,0.1130,-0.1316,-1.0208
760,0.0747,-0.0435,-1.0288
761,0.0613,-0.0378,-1.0510
762,0.0986,-0.1047,-1.0474
763,0.1194,-0.1533,-1.0168
764,0.0674,-0.0881,-1.0142
765,0.0452,-0.0266,-1.0308
766,0.0701,-0.0730,-1.0520
767,0.1030,-0.1636,-1.0356
768,0.1008,-0.1199,-1.0122
769,0.0745,-0.0449,-1.0425
770,0.0769,-0.0520,-1.0598
771,0.1108,-0.1282,-1.0542
772,0.1179,-0.1553,-1.0161
773,0.0703,-0.0720,-1.0149
774,0.0510,-0.0295,-1.0327
775,0.0803,-0.0933,-1.0481
776,0.1108,-0.1577,-1.0229
777,0.0898,-0.1147,-1.0034
778,0.0652,-0.0305,-1.0356
779,0.0774,-0.0554,-1.0610
780,0.1125,-0.1279,-1.0454
781,0.1194,-0.1279,-1.0083
782,0.0735,-0.0664,-1.0227
783,0.0603,-0.0312,-1.0337
784,0.0769,-0.1047,-1.0500
785,0.1055,-0.1501,-1.0159
786,0.0828,-0.1016,-1.0022
787,0.0479,-0.0432,-1.0325
788,0.0735,-0.0679,-1.0559
789,0.1128,-0.1394,-1.0464
790,0.1057,-0.1484,-1.0083
791,0.0740,-0.0652,-1.0376
792,0.0686,-0.0344,-1.0513
793,0.0901,-0.1235,-1.0474
794,0.1086,-0.1462,-1.0178
795,0.0820,-0.0894,-1.0068
796,0.0408,-0.0413,-1.0288
797,0.0620,-0.0696,-1.0532
798,0.1101,-0.1306,-1.0266
799,0.1033,-0.1387,-1.0081
800,0.0615,-0.0537,-1.0344
801,0.0789,-0.0210,-1.0540
802,0.1113,-0.1262,-1.0552
803,0.1113,-0.1545,-1.0168
804,0.0784,-0.0706,-1.0171
805,0.0505,-0.0281,-1.0325
806,0.0725,-0.0967,-1.0569
807,0.1208,-0.1365,-1.0259
808,0.1023,-0.1211,-1.0081
809,0.0562,-0.0410,-1.0376
810,0.0742,-0.0408,-1.0598
811,0.1099,-0.1313,-1.0542
812,0.1091,-0.1416,-1.0122
813,0.0708,-0.0654,-1.0168
814,0.0513,-0.0254,-1.0396
815,0.0774,-0.0896,-1.0522
816,0.1118,-0.1416,-1.0132
817,0.0874,-0.1077,-1.0002
818,0.0515,-0.0337,-1.0376
819,0.0652,-0.0593,-1.0540
820,0.1128,-0.1187,-1.0405
821,0.1196,-0.1321,-1.0198
822,0.0698,-0.0662,-1.0266
823,0.0605,-0.0151,-1.0464
824,0.0952,-0.1001,-1.0425
825,0.1033,-0.1538,-1.0210
826,0.0747,-0.0869,-1.0044
827,0.0608,-0.0332,-1.0286
828,0.0652,-0.0740,-1.0598
829,0.1118,-0.1274,-1.0317
830,0.1133,-0.1230,-1.0071
831,0.0679,-0.0591,-1.0376
832,0.0603,-0.0122,-1.0452
833,0.1055,-0.1067,-1.0520
834,0.1108,-0.1523,-1.0103
835,0.0735,-0.0786,-1.0103
836,0.0437,-0.0083,-1.0315
837,0.0601,-0.0786,-1.0522
838,0.1108,-0.1399,-1.0278
839,0.1106,-0.1248,-1.0073
840,0.0688,-0.0415,-1.0435
841,0.0740,-0.0344,-1.0559
842,0.1152,-0.1150,-1.0510
843,0.1213,-0.1274,-1.0200
844,0.0730,-0.0728,-1.0227
845,0.0535,-0.0208,-1.0334
846,0.0791,-0.0833,-1.0481
847,0.1113,-0.1401,-1.0229
848,0.0938,-0.1125,-1.0139
849,0.0562,-0.0195,-1.0364
850,0.0715,-0.0400,-1.0530
851,0.1067,-0.1272,-1.0471
852,0.1074,-0.1360,-1.0110
853,0.0745,-0.0535,-1.0276
854,0.0566,-0.0115,-1.0474
855,0.0781,-0.1001,-1.0493
856,0.1165,-0.1304,-1.0122
857,0.0886,-0.0972,-1.0015
858,0.0530,-0.0347,-1.0383
859,0.0615,-0.0454,-1.0542
860,0.1069,-0.1421,-1.0317
861,0.1184,-0.1282,-1.0142
862,0.0708,-0.0435,-1.0337
863,0.0527,-0.0264,-1.0513
864,0.1018,-0.0986,-1.0432
865,0.1226,-0.1372,-1.0181
866,0.0676,-0.0930,-1.0129
867,0.0425,-0.0020,-1.0249
868,0.0720,-0.0679,-1.0483
869,0.1086,-0.1460,-1.0396
870,0.1008,-0.1077,-1.0081
871,0.0632,-0.0510,-1.0315
872,0.0601,-0.0325,-1.0510
873,0.0969,-0.1052,-1.0569
874,0.1179,-0.1462,-1.0110
875,0.0718,-0.0793,-1.0168
876,0.0493,-0.0093,-1.0308
877,0.0664,-0.0889,-1.0471
878,0.1082,-0.1440,-1.0249
879,0.0989,-0.1099,-1.0142
880,0.0540,-0.0330,-1.0334
881,0.0649,-0.0359,-1.0530
882,0.1150,-0.1248,-1.0540
883,0.1108,-0.1448,-1.0112
884,0.0583,-0.0532,-1.0171
885,0.0525,-0.0200,-1.0444
886,0.0693,-0.0906,-1.0393
887,0.0984,-0.1465,-1.0208
888,0.0896,-0.0957,-1.0071
889,0.0515,-0.0261,-1.0334
890,0.0667,-0.0593,-1.0581
891,0.1077,-0.1282,-1.0403
892,0.1016,-0.1279,-1.0151
893,0.0588,-0.0669,-1.0288
894,0.0598,-0.0195,-1.0500
895,0.0891,-0.1086,-1.0491
896,0.1072,-0.1423,-1.0198
897,0.0818,-0.0818,-1.0149
898,0.0466,-0.0210,-1.0276
899,0.0657,-0.0586,-1.0562
900,0.1079,-0.1440,-1.0308
901,0.1133,-0.1292,-1.0159
902,0.0645,-0.0417,-1.0327
903,0.0603,-0.0337,-1.0530
904,0.1047,-0.1067,-1.0500
905,0.1150,-0.1526,-1.0198
906,0.0569,-0.0830,-1.0112
907,0.0408,-0.0103,-1.0200
908,0.0806,-0.0779,-1.0493
909,0.1072,-0.1379,-1.0256
910,0.1003,-0.1177,-1.0093
911,0.0732,-0.0452,-1.0393
912,0.0718,-0.0378,-1.0562
913,0.1030,-0.1184,-1.0559
914,0.1211,-0.1484,-1.0149
915,0.0688,-0.0786,-1.0229
916,0.0503,-0.0088,-1.0317
917,0.0859,-0.0869,-1.0491
918,0.1133,-0.1545,-1.0237
919,0.0942,-0.1052,-1.0112
920,0.0566,-0.0291,-1.0366
921,0.0720,-0.0486,-1.0588
922,0.1160,-0.1218,-1.0461
923,0.1121,-0.1492,-1.0142
924,0.0674,-0.0664,-1.0217
925,0.0652,-0.0083,-1.0386
926,0.0847,-0.1167,-1.0481
927,0.1123,-0.1421,-1.0210
928,0.0916,-0.0938,-1.0042
929,0.0469,-0.0486,-1.0247
930,0.0613,-0.0522,-1.0454
931,0.1113,-0.1421,-1.0413
932,0.1047,-0.1421,-1.0161
933,0.0623,-0.0454,-1.0259
934,0.0642,-0.0295,-1.0500
935,0.0925,-0.1226,-1.0454
936,0.1062,-0.1514,-1.0159
937,0.0747,-0.0913,-1.0122
938,0.0479,-0.0212,-1.0259
939,0.0632,-0.0854,-1.0552
940,0.1008,-0.1423,-1.0305
941,0.1008,-0.1177,-1.0132
942,0.0710,-0.0686,-1.0305
943,0.0637,-0.0422,-1.0540
944,0.1050,-0.1021,-1.0549
945,0.1155,-0.1606,-1.0210
946,0.0693,-0.0864,-1.0171
947,0.0540,-0.0034,-1.0305
948,0.0842,-0.0989,-1.0588
949,0.1099,-0.1643,-1.0305
950,0.0989,-0.1106,-1.0112
951,0.0708,-0.0320,-1.0386
952,0.0840,-0.0605,-1.0542
953,0.1096,-0.1287,-1.0471
954,0.1143,-0.1267,-1.0132
955,0.0742,-0.0811,-1.0198
956,0.0554,-0.0239,-1.0383
957,0.0759,-0.0828,-1.0442
958,0.1184,-0.1526,-1.0266
959,0.0906,-0.1172,-1.0061
960,0.0520,-0.0222,-1.0337
961,0.0647,-0.0491,-1.0513
962,0.1008,-0.1511,-1.0425
963,0.1099,-0.1316,-1.0122
964,0.0686,-0.0518,-1.0278
965,0.0518,-0.0413,-1.0481
966,0.0867,-0.1006,-1.0415
967,0.1143,-0.1448,-1.0256
968,0.0754,-0.1018,-1.0051
969,0.0562,-0.0266,-1.0259
970,0.0747,-0.0630,-1.0483
971,0.1035,-0.1472,-1.0305
972,0.1035,-0.1282,-1.0090
973,0.0649,-0.0581,-1.0337
974,0.0642,-0.0254,-1.0581
975,0.0984,-0.1077,-1.0442
976,0.1150,-0.1582,-1.0217
977,0.0693,-0.0798,-1.0168
978,0.0449,-0.0107,-1.0249
979,0.0730,-0.0793,-1.0471
980,0.1055,-0.1460,-1.0366
981,0.1016,-0.1145,-1.0120
982,0.0696,-0.0388,-1.0356
983,0.0823,-0.0452,-1.0627
984,0.1086,-0.1162,-1.0452
985,0.1096,-0.1401,-1.0181
986,0.0732,-0.0801,-1.0208
987,0.0496,-0.0176,-1.0327
988,0.0710,-0.0776,-1.0500
989,0.1184,-0.1460,-1.0317
990,0.0908,-0.1194,-1.0090
991,0.0610,-0.0200,-1.0295
992,0.0796,-0.0413,-1.0708
993,0.1042,-0.1375,-1.0432
994,0.1123,-0.1321,-1.0149
995,0.0767,-0.0603,-1.0347
996,0.0466,-0.0276,-1.0334
997,0.0784,-0.0879,-1.0461
998,0.1116,-0.1404,-1.0188
999,0.0837,-0.1045,-1.0051
Rate 800, overflows 0
