Sample,X,Y,Z
734,0.0972,-0.1472,-1.0542
735,0.1069,-0.1333,-1.0171
736,0.0740,-0.0996,-1.0198
737,0.0593,-0.0308,-1.0491
738,0.0918,-0.0774,-1.0435
739,0.1226,-0.1694,-1.0454
740,0.0854,-0.1089,-1.0034
741,0.0569,-0.0217,-1.0093
742,0.0759,-0.0647,-1.0559
743,0.0947,-0.1541,-1.0552
744,0.0933,-0.1370,-1.0110
745,0.0718,-0.0635,-1.0159
746,0.0662,-0.0544,-1.0500
747,0.0837,-0.0950,-1.0491
748,0.1013,-0.1448,-1.0276
749,0.0776,-0.1138,-1.0103
750,0.0515,-0.0337,-1.0083
751,0.0752,-0.0691,-1.0530
752,0.1025,-0.1545,-1.0520
753,0.0986,-0.1348,-1.0073
754,0.0664,-0.0542,-1.0139
755,0.0703,-0.0474,-1.0549
756,0.0911,-0.1169,-1.0581
757,0.1155,-0.1396,-1.0278
758,0.0881,-0.0862,-1.0122
759,0.0652,-0.0220,-1.0200
760,0.0811,-0.0732,-1.0549
761,0.1001,-0.1599,-1.0464
762,0.0864,-0.1177,-1.0103
763,0.0667,-0.0483,-1.0210
764,0.0784,-0.0549,-1.0588
765,0.0898,-0.1292,-1.0540
766,0.1101,-0.1316,-1.0190
767,0.0771,-0.0837,-1.0161
768,0.0698,-0.0308,-1.0298
769,0.0918,-0.0774,-1.0483
770,0.1108,-0.1521,-1.0435
771,0.0979,-0.1287,-1.0112
772,0.0627,-0.0383,-1.0100
773,0.0688,-0.0544,-1.0591
774,0.0962,-0.1487,-1.0579
775,0.1055,-0.1270,-1.0161
776,0.0735,-0.0857,-1.0188
777,0.0803,-0.0344,-1.0393
778,0.0876,-0.0918,-1.0530
779,0.1033,-0.1453,-1.0327
780,0.0947,-0.1025,-1.0103
781,0.0576,-0.0381,-1.0149
782,0.0664,-0.0615,-1.0530
783,0.1013,-0.1458,-1.0481
784,0.1084,-0.1455,-1.0181
785,0.0735,-0.0745,-1.0120
786,0.0710,-0.0312,-1.0491
787,0.0935,-0.1038,-1.0588
788,0.1018,-0.1562,-1.0239
789,0.0835,-0.0994,-1.0112
790,0.0579,-0.0391,-1.0103
791,0.0740,-0.0815,-1.0562
792,0.0974,-0.1572,-1.0461
793,0.1042,-0.1350,-1.0129
794,0.0786,-0.0623,-1.0229
795,0.0723,-0.0505,-1.0471
796,0.0947,-0.1187,-1.0610
797,0.1096,-0.1433,-1.0247
798,0.0847,-0.1116,-1.0100
799,0.0632,-0.0149,-1.0161
800,0.0901,-0.0757,-1.0530
801,0.1116,-0.1665,-1.0530
802,0.0964,-0.1135,-1.0051
803,0.0703,-0.0581,-1.0178
804,0.0681,-0.0259,-1.0581
805,0.0925,-0.1267,-1.0520
806,0.1130,-0.1443,-1.0237
807,0.0867,-0.0930,-1.0120
808,0.0632,-0.0288,-1.0286
809,0.0850,-0.0786,-1.0571
810,0.1082,-0.1611,-1.0413
811,0.0920,-0.1213,-1.0090
812,0.0571,-0.0474,-1.0083
813,0.0684,-0.0662,-1.0588
814,0.1084,-0.1411,-1.0581
815,0.1099,-0.1436,-1.0181
816,0.0825,-0.0801,-1.0181
817,0.0759,-0.0244,-1.0393
818,0.0933,-0.1006,-1.0552
819,0.1089,-0.1538,-1.0356
820,0.0845,-0.1086,-0.9927
821,0.0630,-0.0417,-1.0122
822,0.0637,-0.0649,-1.0559
823,0.0984,-0.1497,-1.0549
824,0.1118,-0.1372,-1.0151
825,0.0784,-0.0847,-1.0178
826,0.0679,-0.0293,-1.0432
827,0.0940,-0.0901,-1.0549
828,0.1174,-0.1584,-1.0256
829,0.0884,-0.0996,-1.0051
830,0.0583,-0.0388,-1.0054
831,0.0652,-0.0654,-1.0549
832,0.1050,-0.1528,-1.0493
833,0.0989,-0.1360,-1.0081
834,0.0654,-0.0679,-1.0208
835,0.0664,-0.0352,-1.0444
836,0.0947,-0.1179,-1.0579
837,0.1003,-0.1487,-1.0247
838,0.0823,-0.0874,-1.0103
839,0.0679,-0.0266,-1.0159
840,0.0710,-0.0823,-1.0520
841,0.1052,-0.1506,-1.0493
842,0.0989,-0.1233,-1.0061
843,0.0596,-0.0657,-1.0200
844,0.0684,-0.0420,-1.0562
845,0.1013,-0.1228,-1.0579
846,0.1077,-0.1553,-1.0239
847,0.0874,-0.0862,-1.0120
848,0.0652,-0.0308,-1.0188
849,0.0720,-0.0874,-1.0540
850,0.1006,-0.1333,-1.0337
851,0.0889,-0.1206,-0.9995
852,0.0601,-0.0537,-1.0151
853,0.0601,-0.0547,-1.0562
854,0.0959,-0.1345,-1.0530
855,0.1089,-0.1426,-1.0220
856,0.0757,-0.0813,-1.0149
857,0.0698,-0.0251,-1.0347
858,0.0828,-0.0969,-1.0530
859,0.1038,-0.1475,-1.0315
860,0.0886,-0.1116,-1.0002
861,0.0608,-0.0530,-1.0188
862,0.0610,-0.0581,-1.0530
863,0.0986,-0.1484,-1.0571
864,0.1050,-0.1318,-1.0178
865,0.0752,-0.0796,-1.0190
866,0.0679,-0.0303,-1.0386
867,0.0959,-0.0977,-1.0608
868,0.1086,-0.1521,-1.0334
869,0.0803,-0.0942,-1.0005
870,0.0605,-0.0339,-1.0159
871,0.0679,-0.0796,-1.0571
872,0.0940,-0.1484,-1.0510
873,0.0994,-0.1248,-1.0149
874,0.0786,-0.0718,-1.0178
875,0.0752,-0.0339,-1.0464
876,0.0967,-0.1165,-1.0630
877,0.1125,-0.1404,-1.0305
878,0.0852,-0.0989,-1.0061
879,0.0581,-0.0356,-1.0200
880,0.0735,-0.0669,-1.0569
881,0.1077,-0.1536,-1.0481
882,0.1013,-0.1287,-1.0081
883,0.0688,-0.0598,-1.0256
884,0.0696,-0.0410,-1.0474
885,0.1001,-0.1196,-1.0669
886,0.1108,-0.1423,-1.0256
887,0.0835,-0.0876,-1.0093
888,0.0684,-0.0229,-1.0308
889,0.0825,-0.0796,-1.0552
890,0.0981,-0.1533,-1.0396
891,0.0891,-0.1157,-1.0112
892,0.0613,-0.0549,-1.0110
893,0.0647,-0.0486,-1.0491
894,0.0908,-0.1350,-1.0588
895,0.1062,-0.1401,-1.0190
896,0.0698,-0.0801,-1.0103
897,0.0681,-0.0249,-1.0288
898,0.0894,-0.0774,-1.0520
899,0.1074,-0.1597,-1.0405
900,0.0913,-0.1101,-1.0054
901,0.0603,-0.0503,-1.0151
902,0.0647,-0.0562,-1.0571
903,0.0930,-0.1479,-1.0510
904,0.1030,-0.1411,-1.0181
905,0.0798,-0.0784,-1.0198
906,0.0613,-0.0295,-1.0334
907,0.0872,-0.0940,-1.0569
908,0.1099,-0.1577,-1.0308
909,0.0742,-0.1138,-0.9956
910,0.0542,-0.0283,-1.0063
911,0.0652,-0.0740,-1.0601
912,0.0872,-0.1565,-1.0500
913,0.0984,-0.1233,-1.0061
914,0.0806,-0.0779,-1.0229
915,0.0640,-0.0483,-1.0425
916,0.0828,-0.1084,-1.0520
917,0.1064,-0.1545,-1.0256
918,0.0789,-0.1033,-0.9985
919,0.0581,-0.0256,-1.0171
920,0.0759,-0.0613,-1.0513
921,0.1099,-0.1606,-1.0464
922,0.1035,-0.1350,-1.0149
923,0.0601,-0.0620,-1.0139
924,0.0659,-0.0476,-1.0540
925,0.0918,-0.1189,-1.0510
926,0.1082,-0.1523,-1.0308
927,0.0896,-0.0835,-1.0063
928,0.0681,-0.0330,-1.0159
929,0.0833,-0.0784,-1.0579
930,0.1165,-0.1489,-1.0405
931,0.0979,-0.1426,-1.0149
932,0.0608,-0.0471,-1.0122
933,0.0723,-0.0515,-1.0530
934,0.0935,-0.1392,-1.0588
935,0.1067,-0.1389,-1.0168
936,0.0867,-0.0867,-1.0139
937,0.0630,-0.0347,-1.0239
938,0.0825,-0.0874,-1.0522
939,0.1118,-0.1497,-1.0325
940,0.0906,-0.1274,-1.0159
941,0.0518,-0.0479,-1.0083
942,0.0725,-0.0459,-1.0542
943,0.1064,-0.1628,-1.0657
944,0.1064,-0.1509,-1.0083
945,0.0735,-0.0747,-1.0142
946,0.0698,-0.0315,-1.0364
947,0.0996,-0.0906,-1.0640
948,0.1047,-0.1575,-1.0298
949,0.0913,-0.1060,-1.0061
950,0.0669,-0.0471,-1.0090
951,0.0562,-0.0740,-1.0542
952,0.1023,-0.1418,-1.0510
953,0.1194,-0.1340,-1.0247
954,0.0759,-0.0769,-1.0198
955,0.0723,-0.0278,-1.0454
956,0.0952,-0.0999,-1.0530
957,0.1086,-0.1558,-1.0239
958,0.0840,-0.0981,-1.0120
959,0.0659,-0.0237,-1.0171
960,0.0696,-0.0723,-1.0562
961,0.1128,-0.1479,-1.0581
962,0.1096,-0.1338,-1.0178
963,0.0757,-0.0698,-1.0132
964,0.0747,-0.0354,-1.0503
965,0.0979,-0.1304,-1.0679
966,0.1033,-0.1399,-1.0171
967,0.0920,-0.0906,-1.0171
968,0.0759,-0.0266,-1.0256
969,0.0769,-0.0876,-1.0530
970,0.1011,-0.1387,-1.0405
971,0.1011,-0.1304,-1.0073
972,0.0601,-0.0615,-1.0159
973,0.0571,-0.0396,-1.0513
974,0.0933,-0.1289,-1.0601
975,0.1082,-0.1489,-1.0142
976,0.0759,-0.0854,-1.0066
977,0.0710,-0.0264,-1.0256
978,0.0830,-0.0903,-1.0552
979,0.0947,-0.1541,-1.0347
980,0.0918,-0.1108,-1.0044
981,0.0701,-0.0564,-1.0168
982,0.0686,-0.0522,-1.0520
983,0.1033,-0.1379,-1.0588
984,0.1138,-0.1445,-1.0190
985,0.0671,-0.0806,-1.0120
986,0.0620,-0.0247,-1.0347
987,0.0872,-0.0938,-1.0552
988,0.1006,-0.1460,-1.0308
989,0.0901,-0.1018,-1.0002
990,0.0659,-0.0518,-1.0220
991,0.0662,-0.0645,-1.0481
992,0.1042,-0.1379,-1.0542
993,0.1038,-0.1362,-1.0208
994,0.0681,-0.0737,-1.0181
995,0.0693,-0.0288,-1.0386
996,0.0911,-0.1113,-1.0620
997,0.1057,-0.1475,-1.0298
998,0.0891,-0.0942,-1.0054
999,0.0591,-0.0447,-1.0210
Rate 800, overflows 0
